timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,L1-icache-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,SIMD_FP_256_PACKED_SINGLE,SIMD_FP_256_PACKED_DOUBLE,FP_COMP_OPS_EXE_X87,FP_COMP_OPS_EXE_SSE_FP_PACKED_DOUBLE,FP_COMP_OPS_EXE_SSE_FP_SCALAR_SINGLE,FP_COMP_OPS_EXE_SSE_PACKED_SINGLE,FP_COMP_OPS_EXE_SSE_SCALAR_DOUBLE,UOPS_RETIRED_ALL,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_24,Core_25,Core_26,Core_27,Core_28,Core_29,Core_30,Core_31,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1417082280,78.5,156,32782362,175252127,13,7061210.75,165779.25,545625,31335536.25,1573919,25228081,250090,154,90.75,0,1194,69,2,35817.75,87,43.75,0,22638.25,487117337,0,0,2,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,24527,1833.025,1859.536,18.27,0,11.5,0,3,121992,101292,32415958,0,0,12,1677816,0,0,619.265,14581.835,0,0,0,0,6.99,101.3,99.86,0,0,0,0.1,0.01,0.03,929.5
1417082282,83,1295.5,117878176,280073133,289,23050626.75,911619.25,2061388.75,155151321,7600433.75,99716835.25,4055815.25,319,0,0,4324,72.25,6.75,169179,89.75,60.25,0,22452,1054248941.25,3,3.55,3,3.9,2.55,3.05,3.55,3.95,0,0,1.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,8171.5,1833.025,1859.536,18.27,0,12,0,2,121992,101292,32415790,0,0,4,1677816,0,0,4759.575,21179.505,0,0,0,0,20.445,132.165,99.575,0,0,0,0.17,0.235,0.015,1702.5
1417082284,85.5,3512.5,210215419,360177041.75,500.25,32247770.75,1360604,2505282.25,165268649,7884709.75,111627151,5276204.75,319,0,0,3129,4.75,4.75,167714,82,43.25,7,11781.75,990613803.25,3.5,3.55,2.5,3.9,2.55,3.05,3.55,3.95,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,26566.5,1833.025,1859.536,18.27,0,10,0,3.5,121996,101294,32414792,0,0,13,1677816,0,0,11740.61,28068.23,0,0,0,0,45.395,163.85,99.22,0,0,0,0.195,0.565,0.025,3057
1417082286,80,2380,130480855.75,280233903,222.25,17568772.25,597144,877455,29578495,1214547,23060391,1435257.25,0,0,0,0,6,0,32744,79.75,34,7,10471.25,710450735,0.5,0,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,36790.5,1833.025,1859.536,18.27,0,14.855,0,6,122000,101298,32414780,0,0,18,1677816,0,0,7452.095,23715.07,0,0,0,0,32.935,148.45,99.485,0,0,0,0.145,0.34,0.035,2450.5
1417082288,78,173.5,39006279.25,197092712,10,8561379,161267.75,384155,20980561,790109.25,13738895,311780.75,0,0,0,0,6,5,31962,89,7.25,22.75,4295.75,730914955.75,1,0.5,1,0.5,0,0,0,0,0,0,2,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,1,2,0,36790.5,1833.025,1859.536,18.27,0,14.455,0,6,122004,101292,32415264,0,0,18,1677816,0,0,1260.98,17503.99,0,0,0,0,8.48,116.265,99.825,0,0,0,0.13,0.02,0.025,1194
1417082290,79,174.5,33593098,182333340.75,10,8622209.25,166310.75,390021.25,27384436.75,806556.75,18834764,357501,0,0,0,0,4.25,9.25,35290,84.75,8,22.75,8631.25,665619329.25,1,0.5,1,0,0,0,0,0,0,0,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,0,26571,1833.025,1859.536,18.27,0,10.6,0,3.5,122008,101290,32415516,0,0,13,1677816,0,0,1378.745,17631.735,0,0,0,0,10.475,118.265,99.825,0,0,0,0.14,0.02,0.015,1178
1417082292,84.5,239,35954327,197300463,12.75,11299110.25,186050.25,890741.25,63254178.75,3863282,29252440.75,920567,0,0,0,0,6.75,3.75,63797,90,15.25,0,8462.25,2545884557.25,1.05,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4,0,2,0,8176,1833.025,1859.536,18.27,0,8,0,2,122008,101358,32415778,0,0,4,1677816,0,0,1312054.405,21879.74,0,0,0,0,491.015,186.63,99.825,0,0,0.01,0.14,0.025,0,1267
1417082294,87,2969,54571374,226627477.75,17,19370370.75,308544.75,3075484,276204434.25,19077171,75508158.25,3499993,0,1074,410.25,67.25,2,0,89267.75,97,19.75,49,6962.25,3234072485,5.6,0,2,0.5,0,0.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,32703,1833.025,1859.536,18.27,0,8.5,0,3,122008,101422,32415624,0,0,16,1677816,0,0,65667102.875,207957.075,0,0,0,0,23752.245,2993.265,99.67,0,0,0.035,0.235,0.04,0.025,4079
1417082296,86,5620.5,103828749,289463987,17.25,27053975,350501,3617632.75,371915454,56334756,291203292,13570595,0,1074,410.25,67.25,4.25,6,103701.75,95,21,49,6709.75,1951922908,9.05,0,2,0.5,0,0.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,34746.5,1833.025,1859.536,18.27,0,9.5,0,3.5,122008,101424,32415730,0,0,17,1677816,0,0,128459060,386262.97,0,0,0,0,46425.4,5699.85,99.575,0,0,0.05,0.315,0.04,0.025,6786
1417082298,86.5,5608.5,148495912.75,351351948.75,14.75,28424002,310508,2793814.75,225300948,52332816,308570616.75,17533148.25,0,0,0,0,340.75,170,114009.75,112.25,16.75,35,3911.25,2181149691.25,9,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,0,2,0,30670.5,1833.025,1859.536,18.27,0,10,0,4,122012,101428,32416116,0,0,15,1677816,0,0,128294492,383366.565,0,0,0,0,46358.135,5666.83,99.6,0,0,0.05,0.3,0.04,0.015,6769.5
1417082300,87.5,5611.5,151664622.25,360653662.75,18,29484297,377864.75,3570419,194617399.75,28497497.75,188280663.75,14548299.25,0,0,0,0,338.75,166,112708,108,24,71.75,2764.25,2390933016.25,8.45,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,0,2,0,28627,1833.025,1859.536,18.27,0,10,0,3.5,122016,101430,32416190,0,0,14,1677816,0,0,128350060,383644.5,0,0,0,0,46378.845,5671.07,99.565,0,0,0.05,0.34,0.035,0.025,6783.5
1417082302,89,5621.5,165753122.25,334647497.75,21,27141312,390797,3441698.75,202227591.75,31078867,222885430.75,14491034.25,369,0,0,0,4,4,116084,92,32,72,701,2173166424,10,0,1.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,0,2,0,8176,1833.025,1859.536,18.27,0,7,0,2,122016,101426,32416000,0,0,4,1677816,0,0,128257304,385009.485,0,0,0,0,46351.3,5683.63,99.54,0,0,0.055,0.355,0.05,0.01,6807
1417082304,88,5637.5,154976250.75,321612030.25,17,28140123,379840,2945628,179852580.25,30428129,192254941,10456710,369,0,0,1847.75,76,4.25,125829,99.25,42.75,36.25,20761.75,1493129826.25,10.55,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,26571,1833.025,1859.536,18.27,0,9.4,0,3.5,122018,101424,32415810,0,0,13,1677816,0,0,128258144,385972.065,0,0,0,0,46359.035,5687.875,99.52,0,0,0.055,0.355,0.055,0.015,6822
1417082306,86,5644,134975255.75,317692333,16,34159123,391572.75,3064492,205438094,28809577,152611078,7486829.25,0,0,0,3368.75,147,4,135575,106,53,0,40822,813093228,9.95,0,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,3,1,2,0,26571,1833.025,1859.536,18.27,0,9.4,0,3.5,122020,101426,32415814,0,0,13,1677816,0,0,128317656,384927.66,0,0,0,0,46373.005,5679.89,99.545,0,0,0.05,0.355,0.04,0.015,6793
1417082308,87.5,5579,124295500,300749890.75,17.25,29245265,335993,3034913,203444383,24961248.75,185676821.25,11663915.75,0,0,0,1521,73.75,367,140763,218,26,10,33626.75,1574456644.75,12.05,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,4,1,2,0,26272,1833.025,1859.536,18.27,0,7,0,3.5,122020,101430,32416004,0,0,13,1677816,0,0,127392568,381007.705,0,0,0,0,46036.915,5631.75,99.555,0,0,0.04,0.355,0.04,0.015,6732.5
1417082310,88.5,5593,109858891.75,262110185.25,13.25,20708195,266893.25,3150908,176889274,21549528.25,207080904.25,16918157.25,0,0,41.75,0,9,373.25,127893,209.75,0,10,14104.75,2292655672.75,11.15,0,1.5,0.5,0,0.5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7,0,2,0,26329.5,1833.025,1859.536,18.27,0,8,0,3.5,122020,101432,32416214,0,0,13,1677816,0,0,128315876,384014.545,0,0,0,0,46378.6,5676.5,99.57,0,0,0.03,0.345,0.04,0.015,6822
1417082312,91.5,5665.5,121229153,931751672,12,58674683.25,263341.25,3102135,214940149.25,34392366,192786503,13710849,0,0,41.75,0,12.25,14,128541,94,12.25,0,1584.75,1849373106,9.1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,0,2,0,8233.5,1833.025,1859.536,18.27,0,8,0,2,122020,101430,32416094,0,0,4,1677816,0,0,129239560,387391.575,0,0,0,0,46706.205,5721.895,99.57,0,0,0.055,0.325,0.05,0,7499.5
1417082314,91,5652.5,125463136,978857973,13,63473471,277949,2525328,192346769,33535569.75,157323268,10675289.25,0,1318.75,0,0,2.75,23.25,120764,125.25,69,0,4547.75,1583862590.25,10.65,0,1.5,0,0,0.5,0,0,0,0,1.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,26571,1833.025,1859.536,18.27,0,9.2,0,3.5,122020,101430,32415654,0,0,13,1677816,0,0,128257564,384987.03,0,0,0,0,46346.06,5675.9,99.53,0,0,0.065,0.34,0.04,0.025,8032.5
1417082316,87,5631.5,124953854.25,343761599.75,11.75,29116539,310889.75,3013962.75,137586343,24780929.75,148119006,11839217.75,0,1318.75,0,0,0,26.25,94444.25,132.25,120.25,0,14750,1196723348.25,12.55,0,1,0,0,0.5,0,0,0,0,1.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,26571,1833.025,1859.536,18.27,0,9.2,0,3.5,122020,101432,32415362,0,0,13,1677816,0,0,128269500,384188.64,0,0,0,0,46355.04,5668.665,99.545,0,0,0.05,0.335,0.045,0.025,8010.5
1417082318,87.5,5621,134180429.25,309734259.25,13,25076110.25,314934.75,2888483,133898859,33034284,359940700,21877745.25,0,0,0,0,7.25,19.25,130137.75,105.75,92.75,0,12022,923476786.75,10.95,0,0.5,0,0,0.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,8176,1833.025,1859.536,18.27,0,9,0,2,122020,101430,32415122,0,0,4,1677816,0,0,128328760,383120.75,0,0,0,0,46367.015,5663.175,99.555,0,0,0.055,0.355,0.04,0,8004
1417082320,87.5,5580.5,152643262.75,298533100.75,16,21116618.25,278601,2569630,151608858,55556895,522004662,26932500.75,0,0,0,0,14,19,165668,99,59,0,2248,1171977129,7.95,0,1,0.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,46544,1833.025,1859.536,18.27,0,14.335,0,7,122024,101430,32415638,0,0,22.5,1677816,0,0,127509288,380925.36,0,0,0,0,46076.71,5630.68,99.57,0,0,0.045,0.355,0.025,0.01,7957
1417082322,87,5610,161478178,327995541.75,16,25528661,294219.75,2782427.25,197010391.75,48522785,316855048,15960168,0,0,0,0,10,14,156970.75,94,59,14,1124.25,1142002083.75,8.5,0,1.5,0.5,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,46589,1833.025,1859.536,18.27,0,11.335,0,7,122028,101434,32416266,0,0,22.5,1677816,0,0,127973316,385211.345,0,0,0,0,46256.535,5671.175,99.57,0,0,0.04,0.345,0.04,0.01,8023
1417082324,86.5,5657.5,140870465.25,339098570.75,14,27518808,318047,3173202.75,185956083,19430453.25,148380364.25,17142767,0,0,0,0,2.75,7.75,156977,103,29.75,14,3358,1186090548,10.05,0,2,0,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,0,2,0,8223,1833.025,1859.536,18.27,0,8,0,2,122028,101436,32415956,0,0,4,1677816,0,0,128553388,388107.52,0,0,0,0,46455.825,5703.585,99.535,0,0,0.05,0.37,0.04,0.015,8084.5
1417082326,87,5618,141583550.25,335856819.75,15,25111004,298485,3559906.25,142002460.25,31540838,307285056.25,23829633.25,15031.75,0,0,0,490.75,183.75,138401,104,0,0,4819,1328072631.75,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4,0,2,0,24529,1833.025,1859.536,18.27,0,9.5,0,3,122030,101434,32415522,0,0,12,1677816,0,0,127830700,383391.41,0,0,0,0,46195.16,5656.605,99.51,0,0,0.065,0.38,0.03,0.025,8013.5
1417082328,88.5,5606.5,159576175,342924378.75,13.75,26024609.25,279264,3191541,169785832.25,42633290,302398320,16206754.75,16265.75,269,0,0,514,867.25,123958,1147.25,3841.75,130.75,2558.25,1594431111,11,0,2.5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,24522.5,1833.025,1859.536,18.27,0,6.5,0,3,122032,101434,32416022,0,0,12,1677816,0,0,127679580,381911.285,0,0,0,0,46143.165,5644.89,99.545,0,0,0.055,0.36,0.03,0.01,7967
1417082330,91.25,5620.25,122709335.625,1241346310.75,14.375,79201356.25,293756.25,3173204.25,384838096.75,25871376.125,212688771.25,11195334.75,617,134,0,0,19.875,343.25,118233,1009.625,1944.125,81,2324,2390895977.6,10,0,3.5,0,0,0.75,0,0,0,0,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,11244.25,1833.025,1859.536,18.27,0,7.5,0,2.75,122032,101430,32416022,0,0,5.5,1677816,0,0,128115728,383409.4525,0,0,0,0,46298.6425,5667.76,99.5675,0,0,0.045,0.355,0.03,0,7987.5
1417082332,91.25,5620.25,122709335.625,1241346310.75,14.375,79201356.25,293756.25,3173204.25,384838096.75,25871376.125,212688771.25,11195334.75,617,134,0,0,19.875,343.25,118233,1009.625,1944.125,81,2324,2390895977.6,10,0,3.5,0,0,0.75,0,0,0,0,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,11244.25,1833.025,1859.536,18.27,0,7.5,0,2.75,122032,101430,32416022,0,0,5.5,1677816,0,0,128115728,383409.4525,0,0,0,0,46298.6425,5667.76,99.5675,0,0,0.045,0.355,0.03,0,7987.5
1417082334,86,5655,102460932,276288122,13,23055253,279914,1405925,177862527,18492492,109738365,6104615,0,0,0,0,17,10,193628,140,19,3412,3487,1479485873,9,0,4,1,0,1,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,2,0,44966,1833.025,1859.536,18.27,0,7,0,4,122040,101432,32415708,0,0,24,1677816,0,0,128092192,381266.47,0,0,0,0,46260.98,5651.7,99.61,0,0,0.05,0.28,0.03,0.03,7844
1417082336,86,5651,94227134,258646166,17,18259965,300774,2296571,175301881,25317521,132599696,11422394,0,15456,0,0,6,84,212791,119,33,21,3780,1799249595,12,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,8176,1833.025,1859.536,18.27,0,12,0,2,122040,101432,32416212,0,0,2,1677816,0,0,128314424,385345.31,0,0,0,0,46356.79,5675.65,99.59,0,0,0.02,0.31,0.06,0.02,7857
1417082338,88,5600,168000603,348757786,15,22167413,270760,1249404,72480878,62165839,392016335,25242345,0,0,0,0,6,26,254555,130,23,847,3207,1471994811,10,0,4,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,0,8176,1833.025,1859.536,18.27,0,8,0,2,122040,101428,32415840,0,0,4,1677816,0,0,128334704,383715.56,0,0,0,0,46391.22,5672.16,99.52,0,0,0.05,0.41,0.03,0,8000
1417082340,86,5963.5,148838024.75,323915457,15.25,22931009.75,260559.75,1799660,98528729,37410461,240616572,16865550,0,0,0,0,15.75,16,241150,155.75,62,423,2945.25,2436537417.75,9.95,0,3.5,0,0,0.5,0,0,0,0,4,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,8706,1833.025,1859.536,18.27,0,8,0,2,122044,101428,32416092,0,0,4.5,1677816,0,0,136392576,407880.89,0,0,0,0,49297.64,6029.145,99.565,0,0,0.055,0.36,0.025,0,8508
1417082342,85,5674.5,132182000.75,290061696,20,21007357.25,255299.25,2243012,154912328,26292623.75,123557312.25,7921762.75,0,0,0,0,12,7,233215.25,183,81,804.25,2500.25,2390626544.75,10.5,1,3,0,0,0,0,0,0,0,4,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,1,2,0,8643.5,1833.025,1859.536,18.27,0,7,0,2,122048,101432,32416220,0,0,4.5,1677816,0,0,128820352,387697.315,0,0,0,0,46557.555,5708.545,99.555,0,0,0.055,0.335,0.055,0,8119
1417082344,90.5,8539.5,240235266,437464651,629.75,45886033.75,1479755.25,4973542,377753356.75,43740323,287069679.25,19785778.25,744.25,58.75,0,0,7.25,95.25,297306,151.25,30,804.25,20685,1850016862,11.65,1.5,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,1,2,0,26188,1833.025,1859.536,18.27,0,7,0,3.5,122052,101434,32416282,0,0,13,1677816,0,0,119591736,370157.235,0,0,0,0,43236.39,5346.025,98.82,0,0,0.055,0.485,0.625,0.015,9447
1417082346,91,9595,231652932.25,422628740,623,48535638.75,1469353,5202573.75,413912716.75,44441113,305954093.75,21491549.75,744.25,58.75,0,1989,454,409.25,334261.25,156,19.25,0,20636.75,1528345320,10.6,0.5,3.5,1,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,27383.5,1833.025,1859.536,18.27,0,6,0,4,122056,101434,32416096,0,0,13.5,1677816,0,0,144525824,442418.03,0,0,0,0,52241.03,6436.025,98.875,0,0,0.06,0.46,0.59,0.015,10807
1417082348,86.5,6337.5,108792530,273913468,12.25,24796470,273437.25,2576523.25,282756651.75,43434652.75,184068427,11207634.75,0,0,0,1998.75,450.75,329,266636.75,178,33.75,0,7009,1239142691,9.5,0,3,0.5,0,0,0,0,0,0,3.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7,0,2,0,7233,1833.025,1859.536,18.27,0,6,0,2,122056,101436,32415918,0,0,3.5,1677816,0,0,144424460,431072.53,0,0,0,0,52181.68,6378.565,99.61,0,0,0.045,0.32,0.025,0,8726
1417082350,85,5586.5,106270866,270480752.75,13,22532779.25,282657.25,2443755,272319998,38921156,210495663.75,10531529.25,0,0,0,9.75,4,11.75,228990,163.25,42.25,0,10026,2823519496.25,11.45,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7,0,2,0,22140,1833.025,1859.536,18.27,0,8,0,2.5,122056,101438,32416426,0,0,11,1677816,0,0,125754788,375375.375,0,0,0,0,45433.555,5555.395,99.57,0,0,0.04,0.345,0.04,0.01,7750.5
1417082352,84.5,5221,115663338.25,264039199.75,14,20936123,262619.75,2422044,177635289.25,25790864.75,180984999.75,11367223.75,0,0,0,0,27.75,241.25,274698.75,189.25,130,0,29662,3073465832.25,10.95,0,1.5,0.5,0,0,0,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,23621.5,1833.025,1859.536,18.27,0,8,0,3,122056,101438,32416302,0,0,11.5,1677816,0,0,117466672,351988.375,0,0,0,0,42436.56,5198.515,99.515,0,0,0.055,0.375,0.05,0.01,7414
1417082354,86,5227.5,112855195,276597918.75,13.25,21401026,248108.25,2593527,158706856,18792417.25,120512270.75,11300597.25,0,792.75,0,494.25,56.75,321.75,243815.75,185,133,18,42378,1555889271.75,8.5,0,2.5,0.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,7581.5,1833.025,1859.536,18.27,0,9,0,2,122056,101436,32415496,0,0,3.5,1677816,0,0,118505568,355646.735,0,0,0,0,42802.865,5242.55,99.525,0,0,0.06,0.36,0.05,0.01,7426.5
1417082356,87,5615,99816417,277859799,13,19290265,222613,2302316,237805961.75,24287737.75,124795478.75,8005483.75,0,5203.75,0,494.25,38.25,80,206772,160.25,174,33.25,19268,2695080444,10.5,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,6,0,2,0,24537.5,1833.025,1859.536,18.27,0,8.5,0,3,122056,101434,32415266,0,0,12,1677816,0,0,127763360,383030.5,0,0,0,0,46165.215,5651.11,99.54,0,0,0.04,0.37,0.04,0.02,7994.5
1417082358,86.5,5593.5,114942800,293952077.25,15,18656020.75,232315.75,2069750,190541754.75,21213914.25,114117560.25,6302077,5866.75,4411,0,0,13.75,1113.75,236837,146.25,1457,5459.25,4208.75,3259417188.25,11.55,0,0,0.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,4,0,2,0,24537.5,1833.025,1859.536,18.27,0,6.5,0,3,122056,101432,32415594,0,0,12,1677816,0,0,127763708,381921.715,0,0,0,0,46172.7,5644.625,99.555,0,0,0.025,0.375,0.04,0.01,7969
1417082360,87,5598.5,115625991.25,286857494,14.25,19646141,256260,2344018,106670324,13955824,90753750.75,5755096.75,6667,0,0,0,8.25,1120,275107,156,1362,5444,4089.25,3654835229,11.05,0,1.5,0.5,0,0,0,0,0.5,0,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,10219.5,1833.025,1859.536,18.27,0,7.665,0,2.5,122056,101434,32415408,0,0,5,1677816,0,0,127798060,382037.905,0,0,0,0,46180.14,5646.705,99.57,0,0,0.025,0.36,0.05,0,7962.5
1417082362,86,5605.5,115521562,273260708.25,16.75,18837025.25,249658.75,2275353,190041187.25,39964397,227384038.25,11667168,800.25,0,0,0,8.25,13,293621,179.75,60,0,2733,3121051240.75,12.05,0,2.5,1.5,0,0,0,0,1,0,2.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,26570.5,1833.025,1859.536,18.27,0,9.165,0,3.5,122060,101434,32415094,0,0,13,1677816,0,0,127798980,383432.61,0,0,0,0,46185.38,5659.68,99.505,0,0,0.04,0.395,0.05,0.015,8001
1417082364,85.5,5610,118077751,278409208.75,19,21007839,258215,2493583.25,224455660,40646427,229797631.75,11046638,730.75,3489.25,0,0,4,18,299106,199.25,50,0,1358.75,970154563,10.6,0,2.5,1.5,0,0,0,0,0.5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,24527,1833.025,1859.536,18.27,0,10.5,0,3,122064,101430,32415214,0,0,12,1677816,0,0,127732876,384494.5,0,0,0,0,46166.92,5665.17,99.505,0,0,0.055,0.385,0.04,0.015,8044
1417082366,86.5,5605,109220029.75,280670871,15.75,24858434,241529.25,2465135.25,135672228.25,13529737.25,89959796,8960013,730.75,4378,0,0,345.25,35.75,372707.75,221,58,27.75,2843.25,1133214070.25,9.55,0,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,10219.5,1833.025,1859.536,18.27,0,10,0,2.5,122064,101432,32415270,0,0,5,1677816,0,0,127732032,383297.405,0,0,0,0,46162.925,5655.19,99.545,0,0,0.05,0.36,0.045,0,8011.5
1417082368,86.5,5618.5,111965514.75,268563588,12.25,20190454.75,206497,1749170.25,113358035.75,17108789,118134501.25,10708277.25,0,888.75,0,0,359,32,439053.75,309,85,27.75,3454,1237037056,10,0,0,0.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,12263,1833.025,1859.536,18.27,0,8.665,0,3,122066,101434,32415286,0,0,14,1677816,0,0,127797624,382231.53,0,0,0,0,46172.155,5649.7,99.53,0,0,0.055,0.35,0.045,0.015,8002
1417082370,86.5,5631,105739151.75,255876697.25,11.75,13794522,215001,2004095,265612620,53945575,180590416.25,7522899.25,0,0,0,0,14.25,58.75,398517.75,336.75,109.75,65,1541.25,871768359.75,9.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,28614.5,1833.025,1859.536,18.27,0,10.165,0,3.5,122070,101430,32415424,0,0,14,1677816,0,0,127730500,382229.53,0,0,0,0,46144.71,5649.7,99.545,0,0,0.045,0.35,0.025,0.03,8002
1417082372,86.5,5615.5,109715884,257657526.75,16,15612292.75,238372.25,2320128.75,278578605,49962059,228710700.25,8250145,0,0,0,0,7.75,67,385035,323.25,132.25,65,5120,2054138808,9,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,26571,1833.025,1859.536,18.27,0,9.5,0,3,122072,101428,32415722,0,0,5,1677816,0,0,127731684,382552.39,0,0,0,0,46157.185,5649.7,99.555,0,0,0.055,0.345,0.035,0.015,8006
