timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,L1-icache-loads,L1-icache-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,LLC-loads,LLC-load-misses,LLC-stores,DISPATCHED_FPU_OPS,L2_CACHE_MISS,MEMORY_REQUESTS,REQUESTS_TO_L2,RETIRED_MMX_FP_INSTRUCTIONS_MMX,RETIRED_MMX_FP_INSTRUCTIONS_SSE,RETIRED_MMX_FP_INSTRUCTIONS_X87,RETIRED_SSE_OPS,RETIRED_UOPS,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1422277212,110.5,2245.5,60348147,298263349.75,176.75,19093637.25,866635,50381927,4577020,124665063,5534287,6185993.75,14416198.25,3703965,3007110.25,8758162,4767085,2737089,167934731,1437,7634775,12413,4905,661694892,3.05,0,1.5,0,1.5,0,1.5,0,1,0,1.5,0,0,0,0,0,1,0,3.9,0,3.05,0,4.45,0,2,4,2,0,24802,1833.51,1859.505,46.84,0,14,0,3.5,206772,284466,31951172,0,0,12.5,1951740,0,0,90116.265,29412597,0,0,0,0,1283.495,19521.655,99.31,0,0,0,0.225,0.435,0.02,4820
1422277214,111.5,2241.5,20395226.25,132662014.25,25,6508200,175995,17367284,2354555.25,67467497.25,2453963.75,2002444.25,5490276.25,1285025,1995445,4753090,2903331,1775382,128333994,759.75,3833354.25,8713,7398,480843543,0,0,0,0.5,0,0,0,0,0,0,1,0,0.5,0,0,0,1,0,1.5,0,0,0,0.5,0,2,2,2,0,14971.5,1833.51,1859.505,46.84,0,13.6,0,3.5,206772,284468,31948364,0,0,7.5,1951740,0,0,90544.285,29719932,0,0,0,0,1293.84,19721.625,99.33,0,0,0,0.225,0.435,0,4750.5
1422277216,111,371,23719597.25,145876143.25,25,6512871.75,166021.25,14794846.75,934355.75,40787887.75,1231528,1526296.25,4827313.75,1386170,1750962,774669,1152633,632204.75,74289102,61,122237.75,2577,5574.25,216603472.75,0,0,0,0.5,0.5,0,1,0,0,0,0.5,0,0.5,0,0,0,0,0,1.5,0,0,0.5,0,0,3,2,2,0,28556.5,1833.51,1859.505,46.84,0,15.2,0,4.5,206772,284472,31948014,0,0,14,1951740,0,0,74046.465,26142951,0,0,0,0,1121.915,17331.01,99.8,0,0,0.01,0.12,0.04,0.02,3174
1422277218,107.5,364,26012394.75,142078614,24,6474218.25,167440,16051452.75,958178.25,37774419,856510.75,874678,2232397,768971,2197483.75,543863.25,1527816.25,787014.75,176679822,59.25,612009.25,406,2803.75,182141454,1,0,0,0,1,0,1,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,3,2,0,22453.5,1833.51,1859.505,46.84,0,15.6,0,3,206772,284470,31948316,0,0,11,1951740,0,0,74242.005,26262665,0,0,0,0,1124.875,17409.53,99.8,0,0,0.01,0.12,0.03,0.03,3176
1422277220,107,384,24200594.75,130368000.75,25.25,5364076.75,141779.25,14461675.75,1116325.75,54344802,1387756,1802450,3536713,715766,2096814,446734.25,2068179,803534.75,183773538.25,56,552488,469.25,3987.75,210185865.75,1.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,1,2,0,22227.5,1833.51,1859.505,46.84,0,14.5,0,3,206772,284466,31949414,0,0,11,1951740,0,0,78621.41,27475034,0,0,0,0,1182.065,18217.26,99.79,0,0,0.01,0.135,0.03,0.03,3322
1422277222,112.5,390.5,17084131,117511784.25,25.25,3612180,106032,9587027,881794,53415050,2563885,4689109.75,8969434.75,1092918,1467830,388457,2436434.75,501695,93279290.75,58.75,193342.75,2196.75,5594.25,189643206.75,1,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,1,2,0,22287,1833.51,1859.505,46.84,0,12.5,0,3,206772,284468,31949972,0,0,11,1951740,0,0,79687.565,27661502,0,0,0,0,1194.285,18344.69,99.8,0,0,0.01,0.125,0.04,0.02,3357
1422277224,114.5,376.5,18636946.25,128540488.75,25,5640375.25,137384,16484294.75,2321319,70055177,4207592.75,4731806.25,8165675.75,955593,1756736,120126,1650247,802774,78586157.25,100.25,210318.75,2350,5225.75,243424916.75,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,1,0,0,0.5,0.5,0,1,4,2,0,8231.5,1833.51,1859.505,46.84,0,15,0,2,206772,284466,31949964,0,0,4,1951740,0,0,78768.395,27707419,0,0,0,0,1189.525,18369.575,99.83,0,0,0,0.11,0.04,0.01,3343
1422277226,111.5,358.5,16872999,139256302,23.75,7065112,200455.25,25489047.25,2941041,86203529.75,4345889.25,2927358,3327612.75,636471.75,1643318,74555,824497.25,842053.25,47598802,71.75,152974,314,4264,263453564.25,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,1,0,0,0.5,0.5,0,3,2,2,0,20429,1833.51,1859.505,46.84,0,15,0,2.5,206772,284466,31949766,0,0,11,1951740,0,0,77405.985,27366391,0,0,0,0,1172.82,18135.665,99.82,0,0,0,0.11,0.03,0.03,3196.5
1422277228,108.5,364.5,14840138,140724063.25,24.25,5404367.25,174238.25,17491474.75,1476799,54585965.75,2788150,2782361,5128144.75,845641.25,2553784.75,119804,1412846,472640.75,45732558,27,125123,132.75,6837,195509939,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0.5,0,4,0,2,0,20429,1833.51,1859.505,46.84,0,10,0,2.5,206772,284472,31949908,0,0,10,1951740,0,0,77307.235,27349211,0,0,0,0,1171.325,18123.695,99.84,0,0,0,0.1,0.03,0.02,3116
1422277230,106.5,392.5,18664644,138602208,27,6024652,206080,15577391.25,1969725,50261834,2102074.75,1805639,5795653.75,914545.25,3232850.75,502890,2396285,400829.25,48027814,48,222106.75,1222,8009,180809006.25,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,1.5,0,0,0,0,0,0,0.5,0,5,1,2,0,8172,1833.51,1859.505,46.84,0,10,0,2,206772,284468,31950848,0,0,3,1951740,0,0,77699.005,27350701,0,0,0,0,1173.32,18132.42,99.81,0,0,0.02,0.135,0.03,0,3229
1422277232,106.5,408.5,21498251.75,139161269,26,8527056,262049,27572478.75,3017327.25,66359529,2125321.25,1454374,3030977,969094.25,3310757.75,696644.25,1948870.75,480911,54238080,49.75,213703,1191.75,9154,191743342.75,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,1.5,0.5,0,0,0,0,0,0,0,5,1,2,0,22165.5,1833.51,1859.505,46.84,0,15,0,3,206772,284464,31951672,0,0,11,1951740,0,0,77884.995,27123403,0,0,0,0,1169.94,17986.175,99.75,0,0,0.03,0.145,0.04,0.03,3310.5
1422277234,111,391.5,15841930.75,135965173,25,8102187.25,205354.75,28914989.25,2665301,64509231,2230946,1708146,2662928.25,829683.25,2036045,476189,1281438.25,628401.25,53132826,31.25,87868,2714.75,7809,173946382.75,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0.5,0,4,1,2,0,26392,1833.51,1859.505,46.84,0,17.665,0,3.5,206772,284468,31951944,0,0,13,1951740,0,0,78094.025,27358787,0,0,0,0,1177.045,18139.55,99.79,0,0,0.01,0.12,0.04,0.03,3321.5
1422277236,113,382,11243706.25,123100620.75,25,6412455,172804,22184712,2344815.75,63024150,2449539,3339814,6816255.25,897409.25,563937.75,394666,1079551,1264673.75,30982169,42,95739,2759,6051.75,306561089,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,34870,1833.51,1859.505,46.84,0,17.465,0,4,206772,284472,31952424,0,0,17,1951740,0,0,78314.515,27586549,0,0,0,0,1184.165,18289.035,99.8,0,0,0,0.12,0.03,0.04,3346.5
1422277238,110,379.5,19668914.25,120488036,24.25,6044908,145895,15190937,1865278,59017200,2248358,3933407.25,9064647.25,1241664.25,752344.25,326283.25,850402,1596254.25,28950965,47,83777.25,165,3404,458069403.25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,30643.5,1833.51,1859.505,46.84,0,16.8,0,3.5,206772,284472,31953082,0,0,15,1951740,0,0,77680.795,27350618,0,0,0,0,1174.565,18132.67,99.79,0,0,0,0.12,0.04,0.04,3320
1422277240,109,380,21254071,122378798.75,24.75,5545121.75,123517.75,15266955,1536351,55634139.75,1973999,2459342.75,6210251.25,1415349,811344.25,300206,1141363.25,1050281.25,53400911,54,309946,138,1531,358017378.25,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,1.5,0,0,0,0.5,0,3,1,2,0,8172,1833.51,1859.505,46.84,0,14,0,2,206772,284474,31953318,0,0,4,1951740,0,0,77715.465,27350765,0,0,0,0,1173.565,18133.42,99.82,0,0,0.01,0.12,0.04,0,3315.5
1422277242,106.5,394.5,18550076,121998234,26,5038014,120455,19545268,1917864,51346829,1989232,1984070,4109658,1480113,713270,243175.25,955903.25,654634,62511904.25,59,341966,682.75,2153.75,233166725,0,0,0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,0,0.5,0,1.5,0,0,0,0.5,0,0,3,2,0,24515,1833.51,1859.505,46.84,0,11.6,0,3.5,206772,284476,31953298,0,0,12,1951740,0,0,78279.805,27351470,0,0,0,0,1175.56,18137.655,99.78,0,0,0.02,0.12,0.04,0.03,3328.5
1422277244,105,386,34815170.25,151346109.75,25,6114347,148660,19282716.25,1175043,35090277.25,1412663,1679796,3490306.75,1004780.75,1309791,184846.75,864106.25,908047,61590571.75,53,199824.25,838,16302.75,342672378,0.5,0,0,0.5,0.5,0,0,0,0,1.5,0,0,1,0,0,0,0,0,0.5,0,0,0,0.5,0,3,2,2,0,24515,1833.51,1859.505,46.84,0,11.6,0,3.5,206772,284474,31953358,0,0,12,1951740,0,0,77904.49,27350890,0,0,0,0,1173.815,18133.665,99.79,0,0,0.01,0.12,0.04,0.03,3317
1422277246,105.5,367,33985988,138964498.25,25.25,4942571.25,132376,13268726,512429,20903922.25,1022725.25,1976465.25,3607124,658418,1314314.75,490592.75,1218008,868094,65348090.25,37,318640.75,2104,18427.25,322044182,0.5,0,0,0,1,0,0,0,0,1.5,0.5,0,0,0,0,0,0,0,0.5,0,0,1,0,0,4,1,2,0,8172,1833.51,1859.505,46.84,0,18,0,2,206772,284476,31953560,0,0,4,1951740,0,0,77257.855,27350252,0,0,0,0,1170.575,18130.425,99.82,0,0,0.01,0.11,0.04,0.01,3298
1422277248,109,371.5,19529970.75,107743097.25,24.75,4252994,101624.25,11661149.75,3388247,56519979,2496459,2209006.75,3830229,757415.75,1367585,553070,1557331.25,502274.25,87208044,29.75,366014,1905.75,3096,164381783,0,0,0,0,1.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1,1,2,0,24515,1833.51,1859.505,46.84,0,20,0,3.5,206772,284480,31953410,0,0,12,1951740,0,0,77175.56,27350283,0,0,0,0,1169.33,18131.42,99.78,0,0,0.01,0.11,0.03,0.06,3301
1422277250,108,388,22297902.75,120838795.75,24.75,5520591,107719.75,13508291,3260747.75,70798395.75,2853548,3406652.25,7365719.25,1101591.75,1359515,458915,1598516,520266.75,89223087,33.25,317722,1175,2039.25,166471991,1,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0,1,0,0,2.5,0,0,0.5,0,0,3,2,2,0,30643.5,1833.51,1859.505,46.84,0,16,0,5,206772,284476,31953280,0,0,15,1951740,0,0,77600.245,27350780,0,0,0,0,1171.82,18133.665,99.78,0,0,0,0.11,0.05,0.05,3323.5
1422277252,105,386,21646172,134741672.75,26,5644701.75,112408.25,15050333,878986.25,43472833,2595216.25,3120085.75,6270194,1127371,687822,466205.25,1186761.25,805982.25,70639159.75,52.75,307393,3870.25,5947,316996208,1,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,1,0.5,0,2.5,0,0,0.5,0,0,4,2,2,0,30312.5,1833.51,1859.505,46.84,0,19.6,0,5,206772,284470,31953064,0,0,15,1951740,0,0,77438.015,27129787,0,0,0,0,1165.545,17991.045,99.77,0,0,0.01,0.11,0.05,0.05,3310
1422277254,105,389.5,33040277.25,162656179.75,26.25,8909038,164596.75,24040615.75,1463982,32943333,2138985.75,988489,1355871.25,831929.75,1973642,341372.25,893947,748274.25,48874815.75,54.25,190321,4411,7877,292125822,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,3,2,2,0,24252,1833.51,1859.505,46.84,0,19.6,0,3.5,206772,284472,31952904,0,0,12,1951740,0,0,77793.08,27444933,0,0,0,0,1174.865,18196.545,99.78,0,0,0.01,0.12,0.03,0.05,3334
1422277256,103.5,397.5,33311182.25,141004552.75,26.25,8982738.75,183098,23645514.25,2077092.25,74585758,3148372,4156482,4127151.75,876750,2183081.75,213546,1117496.25,799187.75,30699348.75,39,166173.75,4660,6260.25,272836676.75,1,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1.5,0,0,0,1,0,3,1,2,0,8229.5,1833.51,1859.505,46.84,0,15,0,2,206772,284476,31953782,0,0,4,1951740,0,0,78351.88,27785273,0,0,0,0,1187.145,18419.1,99.83,0,0,0,0.11,0.05,0,3380
1422277258,103.5,394,21791031,110269385.25,25.75,5671724,130637,15584342.25,1570377,78609360,4106077,5856370,5872329.75,851525,1056453.75,264515.75,1903203.75,1120615.75,43191297.25,58.25,266956.75,4563.25,4346.75,327304498.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,0,0,0.5,0,4,0,2,0,24555.5,1833.51,1859.505,46.84,0,15,0,3.5,206772,284480,31954590,0,0,12,1951740,0,0,78114.12,27640819,0,0,0,0,1183.545,18324.27,99.79,0,0,0.01,0.11,0.05,0.03,3370
1422277260,104,380.5,18689463,118737013,24.75,6271047,134770.25,15345049.75,1260792.25,43296248.75,3396731.75,5614390,8524531,788522.75,745401.75,482863.75,1981632,1284127.25,52498741.75,51.75,170718.75,3176,10864.75,219199407.75,1,0,0,0,0.5,0,1,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,3,2,0,24566,1833.51,1859.505,46.84,0,18,0,3.5,206772,284478,31954724,0,0,12,1951740,0,0,78603.09,27675670,0,0,0,0,1187.015,18348.575,99.78,0,0,0.01,0.12,0.04,0.04,3354.5
1422277262,105,377,25155181.25,133782133,25.25,7012708,140342,15706451.75,1224005.25,47210676.75,2774682,4502417,8372643.75,683258,597223,418771,1302752.25,989734,71676335,47.25,348692,3487,20043,200947227.25,1.5,0,0.5,0,0.5,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,4,2,2,0,8103.5,1833.51,1859.505,46.84,0,16,0,2,206772,284478,31954840,0,0,4,1951740,0,0,78356.705,27428445,0,0,0,0,1178.86,18187.725,99.81,0,0,0.01,0.11,0.05,0.01,3324.5
1422277264,107,413,66973750.75,178167011.75,25.25,10710183.25,210373,14897094.75,755001.25,42516907,1530652,1544402.25,3506634,663829.75,1078410,246438.75,1126577.25,500825,86337564,99,362243,3418,12803,171386938,1.5,0,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,5,1,2,0,22692.5,1833.51,1859.505,46.84,0,11,0,3,206772,284480,31954594,0,0,11,1951740,0,0,78127.18,27489070,0,0,0,0,1179.325,18226.36,99.78,0,0,0.02,0.11,0.06,0.02,3359.5
1422277266,108,431.5,66344712,195022640.75,25.25,13322393,310681,26728824.25,2138467.75,55183785,2077986.75,1252808.75,1768709,560003.25,1160974.75,337329.75,933120.25,480152.25,51147635.75,77,80237,1556,3333.25,151759649,0.5,0,0,0,0,0,0,0,0,0.5,1,0,0.5,0,0,0.5,1,0,0,0,0,0.5,0.5,0,4,2,2,0,22761,1833.51,1859.505,46.84,0,12,0,3,206772,284478,31954414,0,0,11,1951740,0,0,77765.74,27565056,0,0,0,0,1178.27,18273.545,99.8,0,0,0.01,0.12,0.04,0.02,3377
1422277268,111,419.5,70985333,310346808,195,21172917,846875,62054743,6130080,224081741.25,8399859,11381512.25,23479054.75,7137308,5597122,5378170,3805779.25,791279.25,101989109.75,729,8391220.25,2651,1716.25,296107006,1,0,0,0.5,1,0,0,0,0,0,1.5,0,1,0,0,0.5,1.5,0,0,0,0,0.5,0.5,0,3,3,2,0,24634.5,1833.51,1859.505,46.84,0,12,0,3,206772,284476,31954784,0,0,12,1951740,0,0,81720.81,28958514,0,0,0,0,1238.195,19195.24,99.83,0,0,0,0.12,0.03,0.01,3516
1422277270,114,1937,70798240.75,299273211,193.25,20406901.25,808848.75,60723055.75,5962669,227114736,8395559,13870921.75,25696369.25,7180984,5327025.25,5242403,4076202.25,774336.25,156253562,747,8445749,2719.75,1548,323144798,1.5,0,0,1,1.5,0,0.5,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,1,0.5,0,2,4,2,0,26662,1833.51,1859.505,46.84,0,11,0,3.5,206772,284476,31952002,0,0,13,1951740,0,0,83523.22,27565115,0,0,0,0,1198.93,18292.345,99.28,0,0,0,0.22,0.485,0.01,4324.5
1422277272,105,1927.5,28149895.25,154392903.75,24.25,8488754.75,235449,27848280,2310258.25,64037368.25,2189190.75,4027502,4733137.25,587886.25,740433,215370.75,983142.25,540218,77052340,54.25,141342,225.75,5415,243916200.25,1.5,0,0,0.5,1,0,0.5,0,0,0.5,0.5,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,5,2,0,10189,1833.51,1859.505,46.84,0,13,0,2.5,206772,284476,31949970,0,0,5,1951740,0,0,79317.905,25923148,0,0,0,0,1131.34,17207.71,99.27,0,0,0,0.235,0.495,0,4138
1422277274,95,408,14063295.75,122758957,26,5096568,172843,14980714,1305185.25,41821455,1267140.25,1677963,3400171.75,582798,833303.25,317311.75,873792.25,778614,22129823,39.25,124283,176,4193,311768721,1,0,0,0,0.5,0,0.5,0,0,0.5,1,0,0,0,0,1.5,0,0,1,0,0,0.5,0.5,0,3,3,2,0,34642.5,1833.51,1859.505,46.84,0,16.2,0,3.5,206772,284414,31951092,0,0,17,1951740,0,0,43105.72,15009526,0,0,0,0,648.505,9976.365,99.78,0,0,0,0.115,0.06,0.04,2283.5
1422277276,94.5,391.5,7564061.75,113755993,25.25,4204647,135763.75,8466219,643895.25,30719850,877998,1215568,2510167.75,507398.75,490172.75,520993.75,1652458.25,765168.25,23016392,33.25,120588.25,120.75,302.75,242164542,0,0,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,1,0,0,0.5,1,0,2,4,2,0,34642.5,1833.51,1859.505,46.84,0,17.2,0,3.5,206772,284350,31951224,0,0,17,1951740,0,0,4284.58,1372252.635,0,0,0,0,64.18,959.45,99.79,0,0,0,0.09,0.06,0.05,1118.5
1422277278,95,364,6610675.25,116944526,25,4348847,159563,8558826,511068.25,31620352,934525.25,900576.75,2488606,934170,763695,464328.75,1759480.75,938770.25,21351921.25,55.75,395435.75,1937,3201.25,197295981,0.5,0,0,0.5,1.5,0,0.5,0,0,1,0.5,0,0,0,0,0.5,0.5,0,1,0,0,0.5,1,0,1,5,2,0,8151,1833.51,1859.505,46.84,0,15,0,2,206772,284350,31951166,0,0,4,1951740,0,0,197.015,8213.93,0,0,0,0,2.99,55.22,99.83,0,0,0,0.1,0.05,0.01,983.5
1422277280,99.5,362.5,4095379.75,87984056.25,25,2242251.75,91047,6059250.25,545612,36994493.25,1048979,1805906,3215671.75,1106310.25,1560377.25,256643,1730707.75,889656.75,30235673,60,414184,3368,3001.75,227578236,1.5,0,0,0,1.5,0,0.5,0,0,0.5,1,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,2,3,2,0,24423,1833.51,1859.505,46.84,0,13.4,0,3.5,206772,284350,31951002,0,0,12,1951740,0,0,570.59,8690.08,0,0,0,0,4.725,57.165,99.8,0,0,0,0.125,0.04,0.03,979
1422277282,104,357.5,59405608.75,240805512.25,190,8989521,501596,33368816.25,5375644,140193903,5612159,8861860,13046149,3798461.25,8347046,4631094,4649448,1313315,147663442,1163,10673119,5320,1261,356662672,1,0,0,1,0.5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0,0,3,2,2,0,24403,1833.51,1859.505,46.84,0,14.4,0,3.5,206772,284346,31951466,0,0,12,1951740,0,0,971.665,9016.36,0,0,0,0,6.95,59.76,99.77,0,0,0.01,0.135,0.05,0.03,971.5
1422277284,103,1907.5,58843843.25,261499040.75,192,11188182.25,550476,36308243,5432636.25,133727787,5358574,7866882,12255107.25,3652640,7655208,4686874.75,4141254.75,1672096,138476260.75,1139.75,10624519.25,6576.75,7187,531385698,0,0,0,1,0.5,0,0.5,0,0,0,1.5,0,0,0,0,0.5,1,0,0,0,0,0.5,0,0,3,2,2,0,18413,1833.51,1859.505,46.84,0,16.855,0,4.5,206772,284350,31948808,0,0,9,1951740,0,0,6199.06,12923.16,0,0,0,0,21.255,77.28,99.335,0,0,0.01,0.225,0.425,0,1945
1422277286,100.5,1911.5,8497812,136278529.25,28,4778248.25,131192.25,9322235.25,517238,25721438.25,1538067.25,2194449.75,2265919.75,621301,778567.75,310615.25,1150029.25,836703,29358817,25,361999,2848,6030.75,346778764,0,0,0,0,1,0,1,0,0,0,1.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,2,2,2,0,32698,1833.51,1859.505,46.84,0,11.855,0,5.5,206772,284356,31946024,0,0,16,1951740,0,0,5830.82,12632.7,0,0,0,0,19.525,75.185,99.345,0,0,0,0.24,0.405,0.01,1947
1422277288,96.5,391.5,14399005.75,143116740,28.75,5525348,151857.25,11171618.75,644075,28554684.25,1434700.75,2051532,1652711.75,509203.75,896557,425508,1215189.25,548381,35198856,52,448473,2333,946.75,213813525,0,0,0,0.5,0.5,0,1,0,0,1,0.5,0,0.5,0,0,0.5,1,0,0,0,0,0.5,1,0,2,4,2,0,22416,1833.51,1859.505,46.84,0,11,0,3,206772,284356,31945898,0,0,11,1951740,0,0,647.76,8534.58,0,0,0,0,4.725,54.975,99.81,0,0,0,0.15,0.03,0.01,1011
1422277290,96,397,13152370.75,127320149.25,27,5272386.75,148243,11178316,834412,23251246.75,488651.75,628104.25,982643,597173.25,1319923.25,545169,1314189,508815,41200006,44.25,164110.25,3660,2179.75,197319800,0,0,0,1,0,0,0.5,0,0,1,0.5,0,1,0,0,0,1,0,0.5,0,0,0,1.5,0,2,3,2,0,8151,1833.51,1859.505,46.84,0,18,0,2,206772,284354,31945670,0,0,4,1951740,0,0,1038.56,9046.52,0,0,0,0,6.715,57.46,99.8,0,0,0,0.135,0.05,0.01,1023
1422277292,105,376.5,27788968.75,140025779,27.25,6445241,137473.25,15925025,910075.75,53061807.75,1446719,2076483.25,4901929.75,870288,1143749,443565,1158574.25,696349.25,50542208.75,65.75,93459,1570,1282,244531668,1.05,0,0,0.5,1,0,0.5,0,0,0,0.5,0,0.5,0,0,1,0.5,0,0.5,0,0,0.5,1,0,1,5,2,0,26436,1833.51,1859.505,46.84,0,17.6,0,3.5,206772,284354,31946496,0,0,13,1951740,0,0,1213.045,9334.215,0,0,0,0,7.95,60.615,99.78,0,0,0,0.12,0.04,0.05,995.5
1422277294,110.5,553.5,46710235,161784326,26.75,10276074.75,201574.75,20097294.75,1991038.75,95732125.25,3095410.75,3665063,9162744.25,953302,728151.25,311928.25,1330238.25,775352,61274012,126,141828.25,3743,860,281977847.75,2.6,0,0,0,1.5,0,0.5,0,0,0.5,0.5,0,0,0,0,1.5,0,0,0,0,0,0.5,1,0,2,3,2,0,26568,1833.51,1859.505,46.84,0,13.6,0,3.5,206772,284420,31947542,0,0,13,1951740,0,0,49104.03,16754123.16,0,0,0,0,735.835,11127.315,99.75,0,0,0.01,0.135,0.06,0.04,2481.5
1422277296,111,629.5,58322079.25,166313039.25,25.75,9766179.25,206876.75,18130993,1898086.25,68146662.75,2682885.25,2881983,5989600,757103,797330.25,358381.25,1498906,653742.75,186393221.75,211,577898,3766,1843,225220074.75,2.05,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0.5,1,0,3,2,2,0,8221,1833.51,1859.505,46.84,0,14,0,2,206772,284482,31947964,0,0,4,1951740,0,0,105773.715,37044554,0,0,0,0,1598.335,24535.055,99.77,0,0,0.01,0.15,0.07,0,4198
1422277298,113.5,553,51410062.75,160115203,26,5334350,132066.25,13603463,1072821.75,42702522.25,1767516,2233997,5836659,986177,1328288.75,651194,1519579,681949,202094367,271.75,502098,846,3605,249173665.75,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0.5,1.5,0,6,1,2,0,37314.5,1833.51,1859.505,46.84,0,14,0,3.5,206772,284482,31948118,0,0,18.5,1951740,0,0,116333.27,41300008,0,0,0,0,1759.995,27346.02,99.76,0,0,0.02,0.135,0.05,0.03,4520
1422277300,111,568,28444013.75,149467233,25,5197958,117684.75,7874886.25,1162551.25,49740138.75,2155668.75,3159875,6596923,1008515.25,2094598,702493,1915712.25,1171907,118397338,439.75,82965,2269,15480.75,450486630,1.5,0,0,0,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,6,0,2,0,37387,1833.51,1859.505,46.84,0,15,0,3.5,206772,284484,31948694,0,0,18.5,1951740,0,0,116888.305,41515710,0,0,0,0,1767.095,27490.06,99.75,0,0,0.04,0.11,0.05,0.04,4550.5
1422277302,110.5,611,23019830,142685848.25,25,6645692,184589,13084977.25,2760905.25,123758047.25,5729123,5216843,9096379,728168.25,1523430.75,667099,1804789,1126871,114305258.75,346.25,90959.25,3567.25,21537.25,435320337.75,1,0,0,0,0.5,0,0,0,0,2,0.5,0,0,0,0,1,0,0,0.5,0,0,0,0,0,4,1,2,0,8172,1833.51,1859.505,46.84,0,36,0,2,206772,284486,31949600,0,0,4,1951740,0,0,115925.68,41021522,0,0,0,0,1748.63,27164.84,99.75,0,0,0.03,0.1,0.04,0.07,4534
1422277304,112.5,606.5,17955947.75,126782957,25,6464489,205351.75,21993122,5032473.25,210561398,8162642.75,5509740,13027241,960178.75,1362979.25,559712.25,1267674.25,460405,74666343,103,211301,2323.75,13278.25,202765577.25,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0,3,1,2,0,26558,1833.51,1859.505,46.84,0,40.2,0,3.5,206774,284486,31950328,0,0,13,1951740,0,0,115957.355,41021580,0,0,0,0,1750.375,27166.335,99.655,0,0,0.02,0.09,0.06,0.165,4542
